OT,surgery_duration,schedule_day,simulation_day
2,60,0,0
6,343,0,0
5,512,0,0
1,40,0,0
7,919,0,0
9,74,0,0
9,1093,0,0
2,192,1,1
7,36,1,1
7,96,1,1
MRI,57,1,1
2,195,1,1
5,41,1,1
3,32,1,1
MRI,48,1,1
1,62,1,1
MRI,27,1,1
4,171,2,2
2,56,1,1
9,95,2,2
8,1899,1,1
7,102,1,1
4,121,2,2
3,43,1,1
MRI,74,1,1
3,302,2,2
5,742,2,2
7,46,2,2
2,170,3,3
5,42,3,3
6,31,3,3
6,173,3,3
7,533,2,2
10,1664,0,0
4,41,3,3
MRI,57,4,4
3,112,2,2
MRI,38,4,4
5,1033,3,3
MRI,61,4,4
5,740,4,4
7,509,4,4
7,99,4,4
3,322,4,4
9,72,2,2
4,1142,4,4
10,441,2,2
MRI,59,4,4
6,56,4,4
7,516,3,3
1,108,2,2
7,71,1,1
10,262,3,3
MRI,48,1,1
9,598,2,2
8,373,0,0
MRI,30,7,7
MRI,33,7,7
MRI,56,7,7
MRI,59,7,7
2,67,7,7
6,544,7,7
10,78,7,7
MRI,107,7,7
9,1300,7,7
MRI,64,8,8
5,86,8,8
3,434,8,8
8,69,8,8
MRI,54,7,7
10,92,7,7
2,231,8,8
1,51,7,7
1,61,4,4
5,102,8,8
8,110,8,8
5,169,8,8
5,94,9,9
MRI,54,8,8
10,1721,8,8
4,313,9,9
6,78,9,9
10,106,7,7
7,62,9,9
6,472,9,9
10,110,9,9
5,198,9,9
9,83,9,9
6,170,9,9
7,62,9,9
1,71,3,3
2,81,10,10
6,88,10,10
5,42,9,9
7,414,10,10
1,54,8,8
5,1263,10,10
6,144,10,10
4,663,10,10
7,188,8,8
MRI,40,11,11
3,85,11,11
8,186,11,11
8,1459,9,9
4,136,11,11
MRI,76,11,11
3,89,11,11
5,813,11,11
1,91,10,10
1,107,9,9
8,428,7,7
MRI,47,11,11
4,97,2,2
1,71,11,11
2,22,14,14
5,359,14,14
6,503,14,14
7,31,14,14
8,568,3,3
7,904,14,14
9,678,9,9
10,95,14,14
7,57,15,15
MRI,51,15,15
9,105,9,9
5,372,15,15
3,25,15,15
MRI,64,15,15
10,180,14,14
1,73,14,14
MRI,38,15,15
5,198,15,15
2,1368,15,15
6,86,16,16
3,55,15,15
4,169,16,16
7,603,16,16
8,1944,15,15
4,46,16,16
4,76,16,16
7,75,16,16
2,48,17,17
1,105,16,16
5,2082,16,16
6,218,11,11
1,63,15,15
3,475,10,10
MRI,54,18,18
MRI,44,18,18
7,92,17,17
7,63,17,17
3,177,18,18
MRI,40,18,18
7,578,18,18
4,176,17,17
MRI,52,18,18
5,991,18,18
4,1186,18,18
9,1356,16,16
MRI,72,8,8
1,67,17,17
1,601,18,18
6,303,18,18
6,657,21,21
10,375,16,16
8,295,14,14
MRI,62,21,21
9,1062,21,21
5,1139,7,7
5,134,21,21
MRI,33,21,21
7,50,22,22
4,30,22,22
MRI,57,22,22
5,156,22,22
5,676,21,21
2,140,22,22
5,176,22,22
4,52,22,22
2,87,21,21
2,1410,22,22
MRI,52,21,21
5,124,22,22
5,74,23,23
9,351,23,23
3,208,21,21
