OT,overtime,schedule_day
6,78.0,0
3,310.0,0
2,10.0,1
3,135.0,1
8,178.0,1
5,284.0,1
5,38.0,2
3,83.0,2
4,93.0,2
8,397.0,2
6,183.0,7
7,29.0,8
7,17.0,9
5,205.0,10
8,6.0,14
10,290.0,14
5,18.0,15
5,267.0,16
9,509.0,16
4,164.0,18
3,176.0,18
8,63.0,21
6,323.0,21
5,444.0,21
5,98.0,22
6,58.0,23
7,469.0,24
6,112.0,0
5,115.0,0
3,166.0,0
2,36.0,1
3,107.0,1
4,19.0,2
5,47.0,8
5,276.0,9
8,319.0,9
5,94.0,11
5,235.0,14
6,381.0,14
5,85.0,15
9,124.0,16
8,171.0,16
8,29.0,21
5,332.0,21
9,431.0,21
6,487.0,21
5,39.0,22
7,20.0,23
6,48.0,23
5,350.0,23
5,185.0,25
8,166.0,0
5,232.0,0
9,449.0,0
5,296.0,2
4,254.0,4
5,320.0,4
6,206.0,7
5,319.0,7
1,53.0,11
5,0.0,14
5,91.0,15
5,75.0,16
4,117.0,16
5,371.0,18
9,373.0,16
6,227.0,21
3,27.0,22
5,142.0,22
6,214.0,23
7,418.0,24
1,425.0,25
3,48.0,0
5,152.0,0
7,454.0,0
7,62.0,4
4,243.0,4
6,110.0,7
5,324.0,7
7,52.0,8
5,96.0,8
5,494.0,9
8,132.0,9
7,194.0,11
5,361.0,11
8,89.0,14
7,195.0,14
5,201.0,14
5,111.0,15
9,207.0,16
6,85.0,18
4,119.0,18
8,38.0,21
6,319.0,21
5,508.0,21
5,108.0,22
4,38.0,23
6,96.0,23
7,55.0,24
5,397.0,25
6,67.0,0
3,138.0,0
5,158.0,0
3,167.0,1
2,19.0,3
MRI,22.0,4
7,34.0,4
5,493.0,4
6,324.0,7
9,329.0,7
4,130.0,9
5,462.0,9
3,5.0,14
7,78.0,14
5,221.0,14
4,410.0,18
6,151.0,21
5,205.0,22
8,14.0,23
6,35.0,23
5,206.0,23
7,89.0,24
3,130.0,25
5,31.0,0
8,139.0,0
7,287.0,0
6,332.0,0
2,211.0,1
4,13.0,2
4,326.0,4
6,194.0,7
8,330.0,7
5,88.0,7
1,269.0,11
7,318.0,11
5,349.0,9
8,43.0,14
6,59.0,14
10,422.0,14
9,471.0,14
5,496.0,14
5,59.0,15
5,353.0,16
4,478.0,18
3,46.0,21
5,67.0,22
6,360.0,23
7,80.0,24
5,433.0,25
5,85.0,0
8,236.0,0
2,6.0,1
3,316.0,1
5,444.0,2
3,5.0,4
6,240.0,7
10,241.0,7
5,87.0,10
1,427.0,11
3,46.0,15
5,336.0,15
4,67.0,16
5,212.0,21
8,261.0,21
5,24.0,22
7,249.0,22
6,96.0,23
5,461.0,23
7,54.0,24
4,284.0,25
1,365.0,25
8,16.0,0
3,41.0,0
5,81.0,0
6,252.0,0
8,51.0,2
5,467.0,2
10,78.0,7
5,133.0,8
3,372.0,8
5,248.0,9
9,408.0,9
1,21.0,11
3,110.0,11
10,167.0,14
6,177.0,14
9,425.0,14
5,347.0,15
3,7.0,18
8,153.0,21
5,54.0,22
6,180.0,0
7,254.0,0
3,304.0,0
2,22.0,1
1,46.0,3
10,201.0,2
5,437.0,4
8,17.0,7
5,147.0,7
10,218.0,7
7,94.0,8
5,96.0,8
9,283.0,7
1,195.0,11
5,440.0,11
7,110.0,14
9,467.0,14
9,225.0,16
MRI,9.0,18
4,56.0,18
8,129.0,21
6,321.0,21
5,151.0,22
7,232.0,22
7,33.0,23
4,38.0,23
7,252.0,24
1,57.0,25
4,203.0,25
5,369.0,25
3,6.0,0
5,247.0,0
6,356.0,0
7,428.0,0
4,193.0,4
MRI,33.0,7
5,288.0,7
8,345.0,7
5,49.0,8
3,106.0,8
9,341.0,9
8,404.0,9
5,141.0,9
1,474.0,11
6,116.0,14
8,179.0,14
10,199.0,14
9,376.0,14
7,418.0,14
5,64.0,15
4,18.0,16
4,261.0,18
3,298.0,18
5,345.0,18
5,465.0,21
6,486.0,21
5,37.0,22
6,97.0,23
5,333.0,23
7,410.0,24
1,137.0,25
6,57.0,0
3,232.0,0
9,277.0,0
7,322.0,0
4,7.0,2
7,13.0,2
5,421.0,2
6,1.0,7
8,25.0,7
10,71.0,7
5,66.0,8
5,404.0,9
5,428.0,10
6,6.0,14
8,94.0,14
9,448.0,14
5,472.0,14
5,185.0,15
10,194.0,14
3,53.0,18
MRI,24.0,21
8,96.0,21
6,326.0,21
5,23.0,22
6,131.0,23
1,170.0,25
8,212.0,0
3,336.0,0
9,447.0,2
7,185.0,4
6,141.0,7
5,113.0,8
8,136.0,9
7,31.0,10
5,198.0,10
1,205.0,11
6,14.0,14
5,90.0,14
7,133.0,14
9,175.0,14
5,191.0,15
5,220.0,16
3,110.0,17
3,136.0,21
6,282.0,21
5,419.0,21
5,96.0,22
6,331.0,23
7,14.0,24
5,385.0,24
7,37.0,25
4,315.0,25
8,82.0,0
3,323.0,0
2,110.0,1
7,24.0,2
4,167.0,4
6,124.0,7
8,234.0,7
10,312.0,7
5,121.0,8
3,284.0,8
5,68.0,9
5,5.0,10
8,108.0,14
5,206.0,14
5,53.0,15
5,429.0,16
4,476.0,18
8,102.0,21
9,477.0,21
5,82.0,22
6,226.0,23
7,30.0,24
1,296.0,25
5,317.0,25
3,10.0,0
8,138.0,0
10,198.0,0
6,427.0,0
2,52.0,1
8,274.0,1
3,1.0,3
3,104.0,4
5,303.0,4
8,192.0,7
5,301.0,7
6,327.0,7
5,154.0,8
8,336.0,9
5,64.0,11
8,173.0,14
5,264.0,14
10,432.0,14
5,82.0,15
6,6.0,16
4,365.0,18
6,378.0,18
6,53.0,21
8,65.0,21
5,48.0,22
6,3.0,23
5,503.0,23
5,290.0,24
7,43.0,25
4,240.0,25
1,280.0,25
5,508.0,25
6,9.0,0
8,162.0,0
10,236.0,0
3,242.0,0
7,373.0,0
2,10.0,1
4,36.0,2
8,106.0,2
9,493.0,2
7,275.0,4
4,506.0,4
8,28.0,7
6,165.0,7
5,95.0,8
7,425.0,8
9,333.0,9
5,441.0,9
1,56.0,11
5,38.0,14
6,188.0,14
5,84.0,15
4,26.0,16
5,233.0,21
5,0.0,22
9,266.0,21
6,256.0,23
4,365.0,25
5,51.0,0
8,187.0,7
5,403.0,9
8,408.0,9
5,123.0,14
7,263.0,14
5,310.0,15
9,410.0,16
5,414.0,16
4,271.0,18
6,125.0,21
8,127.0,21
5,202.0,21
5,47.0,22
6,2.0,23
7,93.0,23
5,243.0,23
7,1.0,24
1,287.0,25
4,482.0,25
7,428.0,0
2,49.0,1
5,18.0,3
3,95.0,4
7,221.0,4
6,325.0,7
5,509.0,7
5,263.0,8
9,498.0,9
1,55.0,11
3,216.0,11
10,88.0,14
6,235.0,14
5,46.0,15
9,284.0,16
3,67.0,17
MRI,15.0,18
4,320.0,18
8,112.0,21
6,175.0,21
9,390.0,21
5,100.0,22
6,275.0,23
4,79.0,25
6,203.0,0
5,432.0,0
3,409.0,1
5,282.0,4
8,127.0,7
6,224.0,7
2,6.0,8
5,303.0,8
4,23.0,9
7,132.0,9
5,382.0,10
1,322.0,11
5,77.0,11
6,134.0,14
5,78.0,15
3,86.0,17
5,255.0,21
6,2.0,23
5,374.0,23
4,401.0,25
3,69.0,0
6,114.0,0
5,242.0,0
3,117.0,1
6,28.0,7
9,487.0,7
5,11.0,8
5,215.0,10
1,17.0,11
5,235.0,14
8,256.0,14
7,347.0,14
6,441.0,14
5,57.0,15
3,35.0,17
4,84.0,18
6,313.0,21
5,269.0,22
6,302.0,23
7,401.0,24
4,314.0,25
1,372.0,25
5,500.0,25
6,218.0,0
2,96.0,1
MRI,24.0,4
8,1.0,7
10,218.0,7
9,277.0,7
5,192.0,8
8,95.0,9
5,458.0,10
5,257.0,11
1,370.0,11
5,101.0,15
9,365.0,16
8,423.0,16
4,323.0,18
6,47.0,21
8,93.0,21
5,223.0,22
3,90.0,0
5,105.0,0
6,274.0,0
2,67.0,1
5,397.0,2
8,156.0,2
5,257.0,4
7,383.0,4
7,9.0,8
5,25.0,8
3,88.0,8
4,25.0,9
5,312.0,9
10,14.0,14
6,29.0,14
5,213.0,14
5,134.0,15
4,22.0,16
3,233.0,17
6,178.0,18
5,327.0,18
8,63.0,21
5,388.0,21
5,308.0,22
6,59.0,23
1,457.0,25
6,14.0,0
3,97.0,0
5,146.0,0
7,350.0,0
2,32.0,1
7,57.0,4
5,406.0,4
4,428.0,4
8,188.0,7
6,400.0,7
5,482.0,7
5,28.0,8
9,245.0,9
8,361.0,9
5,408.0,9
5,368.0,10
10,56.0,14
5,57.0,14
8,69.0,14
5,144.0,15
3,73.0,17
5,312.0,16
6,158.0,21
8,177.0,21
5,378.0,21
5,32.0,22
7,9.0,23
10,57.0,23
4,204.0,23
5,205.0,23
6,391.0,23
8,32.0,0
6,236.0,0
7,296.0,0
3,315.0,0
3,271.0,1
5,127.0,2
4,253.0,2
8,125.0,7
6,258.0,7
10,371.0,7
5,73.0,8
5,193.0,9
8,79.0,14
6,201.0,14
7,505.0,14
5,64.0,15
5,334.0,16
6,4.0,21
8,96.0,21
5,493.0,21
5,84.0,22
2,126.0,22
6,124.0,23
5,256.0,23
7,418.0,24
4,176.0,25
8,78.0,0
6,90.0,0
7,231.0,0
3,275.0,0
6,78.0,7
5,102.0,8
10,87.0,7
5,401.0,9
1,190.0,11
5,208.0,14
7,343.0,14
5,81.0,15
8,265.0,16
4,345.0,18
5,413.0,22
6,250.0,23
7,24.0,24
4,372.0,25
10,14.0,0
3,202.0,0
7,448.0,0
5,445.0,4
4,477.0,4
10,88.0,7
8,112.0,7
5,296.0,7
2,3.0,8
3,22.0,8
5,489.0,8
8,149.0,9
5,83.0,15
6,493.0,14
5,458.0,16
3,48.0,18
4,494.0,18
6,20.0,21
5,439.0,22
6,251.0,23
5,27.0,23
7,246.0,24
5,394.0,25
6,205.0,0
9,373.0,0
2,360.0,1
MRI,22.0,4
4,427.0,4
5,400.0,7
7,13.0,8
5,180.0,8
5,330.0,9
8,487.0,9
6,19.0,14
8,44.0,14
7,497.0,14
5,165.0,15
4,216.0,18
8,36.0,21
6,342.0,21
5,124.0,22
4,121.0,23
5,476.0,23
4,190.0,25
1,230.0,25
8,73.0,0
3,411.0,0
2,335.0,1
5,118.0,2
7,45.0,4
4,311.0,4
5,444.0,7
5,22.0,8
1,101.0,11
6,79.0,14
MRI,39.0,15
5,57.0,15
2,350.0,15
5,268.0,16
3,202.0,18
6,16.0,21
8,77.0,21
5,250.0,21
5,141.0,22
6,341.0,23
7,115.0,24
1,486.0,25
3,151.0,0
2,79.0,1
5,467.0,2
6,35.0,7
8,169.0,7
10,199.0,7
5,332.0,7
5,84.0,8
7,224.0,8
8,380.0,8
5,507.0,9
7,155.0,14
5,157.0,14
5,25.0,15
4,307.0,18
6,32.0,21
2,20.0,22
5,288.0,22
6,219.0,23
7,207.0,24
4,280.0,25
5,391.0,25
1,2.0,25
5,88.0,0
8,100.0,0
6,449.0,0
7,14.0,2
5,267.0,7
7,51.0,8
5,270.0,8
5,509.0,9
3,199.0,10
8,322.0,9
5,398.0,10
1,286.0,11
8,21.0,14
6,51.0,14
7,96.0,14
9,323.0,14
5,346.0,14
5,38.0,15
9,329.0,16
5,491.0,16
4,271.0,18
5,124.0,21
6,183.0,21
9,385.0,21
5,86.0,22
6,249.0,23
7,407.0,0
3,425.0,0
3,92.0,1
4,0.0,2
10,118.0,2
9,334.0,2
6,2.0,7
5,141.0,8
5,362.0,9
1,177.0,11
5,261.0,11
5,252.0,14
7,348.0,14
9,332.0,14
4,23.0,16
3,331.0,17
4,387.0,18
6,87.0,21
7,119.0,22
5,348.0,22
6,368.0,23
7,166.0,24
4,375.0,25
3,230.0,0
9,483.0,0
2,120.0,1
5,378.0,2
3,239.0,4
4,332.0,4
8,87.0,7
6,301.0,7
5,278.0,8
4,0.0,10
5,392.0,10
5,304.0,11
8,3.0,14
5,138.0,14
10,175.0,14
5,22.0,15
5,113.0,16
6,365.0,21
5,145.0,22
7,305.0,22
6,263.0,23
5,334.0,23
1,291.0,25
7,379.0,0
2,36.0,1
4,11.0,2
5,425.0,1
3,0.0,4
6,32.0,7
10,366.0,7
5,274.0,8
9,253.0,9
5,455.0,9
7,23.0,11
5,74.0,14
8,94.0,14
6,127.0,14
5,82.0,15
6,130.0,21
5,234.0,21
5,5.0,22
5,163.0,23
6,190.0,23
8,42.0,0
5,133.0,1
4,41.0,2
5,246.0,2
4,71.0,3
4,481.0,4
8,43.0,7
5,119.0,8
5,266.0,11
8,73.0,14
6,187.0,14
5,300.0,14
7,374.0,14
5,230.0,15
MRI,33.0,18
5,70.0,22
8,28.0,23
6,406.0,23
1,40.0,25
5,111.0,0
6,122.0,0
3,126.0,0
7,385.0,0
3,506.0,1
7,62.0,2
8,78.0,7
5,347.0,7
6,352.0,7
5,36.0,8
3,359.0,8
5,427.0,9
5,402.0,10
6,8.0,14
5,241.0,14
5,16.0,15
3,32.0,18
4,460.0,18
5,434.0,21
6,109.0,23
7,170.0,23
4,494.0,25
5,102.0,0
3,423.0,0
4,428.0,2
3,0.0,3
8,45.0,7
6,94.0,7
5,273.0,7
5,466.0,9
3,256.0,10
3,91.0,11
8,151.0,14
6,282.0,14
9,495.0,14
2,21.0,15
3,353.0,17
9,477.0,16
5,320.0,21
6,456.0,21
5,93.0,22
1,282.0,25
5,348.0,25
6,144.0,0
5,182.0,0
8,200.0,0
3,377.0,0
3,80.0,1
8,195.0,2
5,332.0,7
6,344.0,7
1,456.0,11
3,6.0,14
5,16.0,14
6,319.0,14
7,464.0,14
5,140.0,15
5,6.0,16
6,82.0,21
5,210.0,22
9,413.0,21
6,295.0,23
9,475.0,23
5,479.0,23
4,342.0,25
6,19.0,0
8,115.0,0
7,297.0,0
9,419.0,0
2,3.0,1
5,416.0,7
5,214.0,8
3,334.0,8
5,439.0,9
8,439.0,9
1,199.0,11
8,22.0,14
7,323.0,14
5,24.0,15
2,33.0,15
3,444.0,17
8,72.0,21
6,289.0,21
5,351.0,21
5,21.0,22
7,94.0,23
6,158.0,23
5,179.0,23
7,80.0,24
5,387.0,24
5,360.0,25
4,409.0,25
5,74.0,0
3,373.0,0
3,37.0,1
2,46.0,1
7,225.0,0
10,40.0,7
8,64.0,7
6,70.0,7
5,352.0,9
5,309.0,10
1,184.0,11
5,262.0,11
5,107.0,14
9,246.0,14
3,252.0,14
5,61.0,15
5,79.0,16
4,124.0,16
3,366.0,17
3,44.0,18
8,97.0,21
6,162.0,21
5,293.0,21
5,33.0,22
6,28.0,23
3,82.0,25
5,354.0,25
5,45.0,0
6,125.0,0
3,154.0,0
7,275.0,0
2,6.0,1
7,129.0,3
8,254.0,2
7,90.0,4
4,355.0,4
6,18.0,7
8,73.0,7
5,504.0,7
3,6.0,8
5,204.0,8
5,199.0,9
