OT,surgery_duration,schedule_day,simulation_day
2,26,0,0
6,629,0,0
3,778,0,0
5,834,0,0
7,792,0,0
MRI,43,1,1
MRI,31,1,1
MRI,59,1,1
MRI,50,1,1
8,49,1,1
5,545,1,1
2,59,1,1
2,71,1,1
8,175,1,1
2,87,1,1
10,92,0,0
MRI,60,1,1
3,144,2,2
7,80,2,2
3,134,2,2
8,179,2,2
3,75,2,2
4,288,2,2
7,53,2,2
3,483,1,1
3,88,2,2
4,36,2,2
2,49,3,3
MRI,45,1,1
7,45,3,3
5,1833,2,2
10,123,0,0
6,121,3,3
9,2045,2,2
7,77,3,3
6,98,3,3
1,83,1,1
5,51,1,1
7,707,2,2
10,304,1,1
5,23,3,3
MRI,53,4,4
MRI,107,4,4
3,104,4,4
MRI,68,4,4
6,33,4,4
4,143,3,3
10,105,3,3
3,60,4,4
3,63,4,4
7,474,1,1
MRI,62,4,4
4,1069,4,4
7,53,2,2
7,44,4,4
1,64,3,3
5,1505,4,4
MRI,38,4,4
1,108,0,0
8,262,4,4
MRI,43,4,4
3,70,3,3
1,97,4,4
10,118,3,3
MRI,35,7,7
MRI,57,7,7
MRI,53,7,7
MRI,47,7,7
MRI,65,7,7
6,1159,7,7
8,502,3,3
10,475,7,7
3,40,8,8
5,115,8,8
5,1153,7,7
8,672,8,8
MRI,42,8,8
5,177,8,8
3,255,7,7
3,55,8,8
5,177,8,8
7,1446,8,8
10,1821,8,8
5,618,9,9
8,73,9,9
6,94,9,9
1,70,7,7
8,97,9,9
6,95,9,9
7,75,9,9
7,76,9,9
2,537,8,8
6,168,9,9
9,1361,9,9
4,363,9,9
MRI,53,8,8
4,124,9,9
6,174,10,10
1,50,10,10
2,13,10,10
3,666,10,10
6,87,10,10
7,92,10,10
8,424,0,0
2,66,7,7
8,440,7,7
5,675,10,10
MRI,57,11,11
4,84,10,10
MRI,58,11,11
3,242,11,11
8,64,11,11
7,61,10,10
4,145,11,11
10,175,2,2
5,29,10,10
4,132,11,11
