OT,schedule_day
MRI,25
MRI,25
8,1
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
8,9
5,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
8,15
MRI,15
MRI,15
MRI,15
9,16
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,22
MRI,22
8,23
8,24
MRI,25
8,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
5,8
MRI,8
MRI,8
MRI,8
MRI,8
8,9
5,9
4,11
MRI,11
MRI,11
MRI,11
9,14
8,15
MRI,15
MRI,15
8,16
9,16
4,17
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,22
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
5,8
MRI,8
MRI,8
4,11
MRI,11
9,14
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
8,23
MRI,25
MRI,25
9,0
7,1
MRI,1
MRI,1
MRI,1
8,2
8,2
10,3
10,3
8,4
MRI,4
MRI,4
MRI,4
7,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
5,8
8,8
5,8
MRI,8
MRI,8
MRI,8
8,9
8,9
4,11
MRI,11
MRI,11
MRI,11
9,14
9,14
8,15
MRI,15
MRI,15
MRI,15
4,17
5,17
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,22
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
8,9
MRI,11
MRI,11
MRI,11
MRI,11
9,14
9,14
8,15
MRI,15
9,16
4,17
8,18
4,18
4,18
4,18
3,18
MRI,18
MRI,18
8,21
MRI,21
MRI,21
MRI,21
5,22
9,23
MRI,25
8,0
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,4
MRI,4
7,4
3,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
5,9
8,9
5,9
5,10
4,11
MRI,11
MRI,11
MRI,11
9,14
8,15
MRI,15
MRI,15
MRI,15
8,16
9,16
8,16
4,17
8,18
MRI,18
4,18
4,18
4,18
4,18
MRI,18
MRI,18
MRI,18
MRI,18
3,21
MRI,21
MRI,21
MRI,21
MRI,21
8,22
MRI,22
8,23
5,24
MRI,25
MRI,25
MRI,25
MRI,25
8,1
MRI,1
MRI,1
MRI,1
8,2
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
8,9
8,11
4,11
MRI,11
MRI,11
MRI,11
9,14
9,14
MRI,15
MRI,15
MRI,15
8,16
4,17
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
MRI,25
MRI,25
MRI,25
9,0
8,1
7,1
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
8,9
4,11
MRI,11
MRI,11
MRI,11
9,14
MRI,15
MRI,15
MRI,15
8,16
9,16
8,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
MRI,22
8,23
8,23
MRI,25
MRI,25
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
8,2
10,3
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
5,8
5,8
MRI,8
MRI,8
MRI,8
MRI,8
8,9
8,9
MRI,11
9,14
9,14
8,15
MRI,15
8,15
MRI,15
MRI,15
9,16
3,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
9,23
8,23
MRI,25
MRI,25
MRI,25
8,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
8,9
5,9
5,9
5,10
7,10
8,11
5,11
5,11
10,11
MRI,11
MRI,11
8,14
9,14
8,15
MRI,15
4,17
4,18
3,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
9,23
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
4,11
MRI,11
MRI,11
9,14
9,14
MRI,15
MRI,15
MRI,15
8,16
9,16
4,17
8,18
3,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
8,23
8,23
2,24
MRI,25
MRI,25
MRI,25
MRI,25
MRI,25
9,0
8,1
8,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
8,2
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
5,9
5,9
4,11
MRI,11
9,14
8,15
MRI,15
MRI,15
MRI,15
9,16
5,16
4,17
3,18
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,25
9,0
8,2
10,3
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
MRI,8
5,9
5,9
5,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
9,14
9,14
8,15
MRI,15
8,15
MRI,15
MRI,15
MRI,15
8,16
9,16
MRI,18
3,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
8,23
9,23
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,7
MRI,7
MRI,7
8,8
8,8
5,8
MRI,8
MRI,8
8,9
5,9
8,9
7,9
5,9
5,10
4,10
5,11
5,11
MRI,11
MRI,11
MRI,11
9,14
9,14
8,15
MRI,15
MRI,15
MRI,15
8,16
9,16
8,16
4,17
8,18
MRI,18
MRI,18
MRI,21
MRI,21
8,22
8,22
2,22
8,23
4,23
8,23
8,24
10,24
MRI,25
9,0
MRI,1
MRI,1
8,2
8,2
7,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
8,9
8,9
4,11
MRI,11
MRI,11
MRI,11
9,14
9,14
8,15
MRI,15
8,16
8,16
8,17
3,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
8,22
5,22
5,22
5,22
MRI,22
MRI,22
8,23
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
8,2
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
5,9
5,9
4,11
MRI,11
MRI,11
MRI,11
9,14
8,15
MRI,15
MRI,15
MRI,15
8,16
9,16
8,16
4,17
4,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
8,22
2,22
MRI,22
8,23
8,23
2,24
8,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
4,11
MRI,11
MRI,11
MRI,11
9,14
MRI,15
MRI,15
MRI,15
9,16
4,17
4,18
4,18
4,18
4,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,22
MRI,25
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
9,2
MRI,4
MRI,4
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
5,10
4,11
MRI,11
MRI,11
MRI,11
MRI,11
9,14
9,14
8,15
MRI,15
MRI,15
MRI,15
8,16
4,17
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
9,23
8,23
9,23
2,24
MRI,25
MRI,25
MRI,25
MRI,25
8,1
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
8,9
4,11
MRI,11
MRI,11
MRI,11
9,14
9,14
MRI,15
MRI,15
MRI,15
5,16
3,18
9,23
9,23
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
5,8
MRI,8
8,9
5,9
9,14
9,14
9,16
MRI,21
MRI,22
MRI,22
9,23
8,23
9,23
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
5,9
4,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
MRI,15
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
3,4
MRI,7
MRI,7
8,10
4,11
MRI,11
9,14
9,14
8,15
MRI,15
MRI,15
MRI,15
8,16
9,16
4,17
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
8,22
MRI,22
MRI,22
9,23
8,23
8,23
9,23
MRI,25
MRI,25
MRI,25
MRI,25
8,1
7,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
5,9
5,9
4,11
MRI,11
MRI,11
MRI,11
9,14
9,14
MRI,15
MRI,15
3,18
MRI,18
MRI,18
MRI,21
8,23
2,24
MRI,25
MRI,25
9,0
7,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,11
9,14
9,14
8,15
MRI,15
MRI,15
9,16
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
8,23
9,23
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,11
9,14
MRI,15
MRI,15
3,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
8,23
8,23
8,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
MRI,15
8,16
9,16
8,16
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
8,23
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
8,2
8,2
8,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
4,11
MRI,11
MRI,11
9,14
MRI,15
MRI,15
9,16
4,17
4,18
4,18
4,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
8,22
MRI,22
8,23
MRI,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
8,2
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
8,9
5,9
8,9
5,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
9,14
MRI,15
MRI,15
MRI,15
9,16
4,17
3,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
8,23
9,23
MRI,25
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
3,4
MRI,7
MRI,7
MRI,7
5,9
8,9
5,10
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
9,16
8,16
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
8,23
MRI,25
MRI,25
MRI,25
MRI,25
MRI,25
9,0
8,1
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
8,8
MRI,8
MRI,8
MRI,8
8,9
5,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
8,16
9,16
8,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,22
9,23
8,23
9,23
MRI,25
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
5,9
8,9
4,11
MRI,11
MRI,11
MRI,11
8,15
8,15
MRI,15
MRI,15
8,18
MRI,18
MRI,18
MRI,18
3,21
MRI,21
8,23
MRI,25
9,0
8,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
5,9
5,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
4,17
MRI,18
MRI,18
MRI,21
8,23
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
8,16
9,16
4,17
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,25
9,0
MRI,1
MRI,1
MRI,1
8,2
8,3
10,3
10,3
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
8,9
5,9
5,10
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
8,16
9,16
8,16
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,22
8,23
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
8,2
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
8,15
9,16
MRI,18
MRI,21
MRI,21
MRI,21
8,23
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
4,11
MRI,11
MRI,11
MRI,11
9,14
MRI,15
MRI,15
MRI,15
9,16
MRI,18
MRI,18
MRI,18
3,21
MRI,21
2,22
MRI,22
MRI,22
9,23
MRI,25
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
8,9
MRI,11
9,14
MRI,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
10,21
MRI,21
MRI,21
MRI,21
MRI,22
MRI,22
8,23
8,23
MRI,25
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
5,9
8,9
5,9
5,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
8,15
MRI,15
MRI,15
MRI,15
MRI,18
MRI,21
8,1
8,1
MRI,1
MRI,1
MRI,1
MRI,1
10,2
8,2
10,2
MRI,4
3,7
MRI,7
5,8
8,9
5,9
5,9
4,10
8,15
8,16
9,16
3,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
8,23
9,23
2,24
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
5,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
8,16
9,16
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
8,23
8,25
MRI,25
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
8,2
10,3
MRI,4
MRI,4
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
8,8
MRI,8
5,9
8,9
5,9
5,10
4,11
5,11
5,11
MRI,11
MRI,11
MRI,11
9,14
MRI,15
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,22
MRI,22
2,24
MRI,25
MRI,25
MRI,25
8,1
3,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,11
9,14
MRI,15
8,16
3,18
MRI,21
5,22
8,23
MRI,25
MRI,25
MRI,25
MRI,25
9,0
8,1
MRI,1
MRI,1
MRI,1
8,2
8,2
8,4
5,4
MRI,4
MRI,4
MRI,4
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
8,9
8,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
9,14
8,15
MRI,15
8,15
MRI,15
MRI,15
MRI,15
8,16
9,16
8,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
5,22
MRI,22
9,23
8,23
9,23
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
8,9
5,9
MRI,11
8,15
8,16
9,16
4,17
3,18
MRI,18
MRI,21
8,23
9,0
8,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
8,2
7,2
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
8,11
4,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
9,16
4,17
MRI,18
MRI,18
MRI,21
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,7
MRI,7
MRI,8
5,9
8,15
MRI,15
9,16
3,18
MRI,21
MRI,21
8,23
2,24
MRI,25
MRI,25
MRI,25
MRI,25
8,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
5,9
4,11
MRI,11
9,14
MRI,15
MRI,15
9,16
3,18
MRI,18
MRI,18
MRI,18
MRI,18
9,21
MRI,21
MRI,21
MRI,21
8,22
2,22
MRI,22
MRI,25
MRI,25
MRI,25
MRI,25
9,0
8,1
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
8,9
5,9
5,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
9,14
9,14
8,15
MRI,15
MRI,15
8,16
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
9,23
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
5,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
9,14
MRI,15
MRI,15
MRI,15
9,16
4,17
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
9,23
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
4,11
MRI,11
MRI,11
MRI,11
9,14
9,14
9,16
MRI,18
MRI,21
MRI,21
MRI,21
MRI,22
9,23
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
8,8
MRI,8
MRI,8
5,9
9,14
9,14
8,15
MRI,15
MRI,15
MRI,15
4,17
4,18
4,18
4,18
4,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,21
8,22
MRI,22
8,23
8,23
MRI,25
MRI,25
MRI,25
MRI,25
MRI,25
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
8,9
4,11
MRI,11
MRI,11
MRI,11
8,15
MRI,15
MRI,15
9,16
3,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,22
9,23
8,23
5,23
9,23
2,24
MRI,25
MRI,25
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,4
MRI,4
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
5,8
MRI,8
MRI,8
5,9
4,11
MRI,11
9,14
9,14
8,15
MRI,15
MRI,15
8,16
8,16
8,22
8,23
2,24
MRI,25
9,0
8,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
MRI,4
MRI,4
MRI,4
3,4
3,7
MRI,7
MRI,7
MRI,8
8,9
5,9
5,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
9,14
8,15
8,16
MRI,21
MRI,21
2,22
MRI,22
MRI,22
8,23
9,23
4,24
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
MRI,8
5,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
9,14
9,14
8,15
MRI,15
MRI,15
MRI,15
9,16
8,16
4,17
MRI,18
MRI,18
3,21
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
8,23
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
8,2
8,2
10,3
10,3
MRI,4
MRI,7
MRI,7
5,9
5,10
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
9,16
3,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
8,23
2,24
MRI,25
MRI,25
MRI,25
9,0
8,1
MRI,1
MRI,1
8,2
10,3
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
5,8
5,8
MRI,8
4,11
MRI,11
MRI,11
MRI,11
9,14
8,16
3,18
MRI,18
MRI,18
MRI,18
8,23
MRI,25
MRI,25
MRI,25
MRI,25
9,0
MRI,1
MRI,4
MRI,4
MRI,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
5,9
5,9
8,11
4,11
MRI,11
MRI,11
MRI,11
8,15
MRI,15
8,16
8,16
4,17
4,18
4,18
3,18
MRI,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
8,22
MRI,22
8,23
8,24
MRI,25
MRI,25
MRI,25
MRI,25
8,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
8,2
10,3
8,4
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
8,9
5,9
5,9
4,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
4,17
4,18
4,18
4,18
4,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
MRI,22
MRI,22
8,23
MRI,25
MRI,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
MRI,1
8,2
8,2
MRI,4
MRI,4
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
8,9
8,11
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
MRI,15
MRI,15
9,16
4,17
8,18
3,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
8,23
8,23
10,25
MRI,25
MRI,25
MRI,1
MRI,1
MRI,1
MRI,1
8,2
8,2
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
8,9
9,14
8,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
MRI,21
8,22
MRI,22
8,23
9,23
MRI,25
MRI,25
MRI,25
MRI,25
8,1
MRI,1
MRI,1
10,2
MRI,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
5,9
8,9
5,9
8,9
5,9
7,9
5,10
4,11
MRI,11
MRI,11
9,14
8,15
MRI,15
MRI,15
MRI,15
8,16
9,16
8,16
4,17
8,18
MRI,18
MRI,18
MRI,18
MRI,21
MRI,21
MRI,21
8,23
MRI,25
MRI,25
MRI,25
MRI,25
4,25
9,0
MRI,1
MRI,1
MRI,1
MRI,1
8,2
MRI,4
7,4
3,4
MRI,7
MRI,7
MRI,7
MRI,7
MRI,8
MRI,8
MRI,8
MRI,8
8,9
4,11
MRI,11
MRI,11
MRI,11
MRI,11
MRI,15
MRI,15
3,18
MRI,21
