OT,overtime,schedule_day
6,193.0,0
9,270.0,0
3,342.0,0
7,356.0,0
5,398.0,0
2,105.0,1
3,109.0,1
5,241.0,1
4,24.0,2
5,161.0,2
7,477.0,3
5,486.0,3
7,156.0,4
5,457.0,4
10,95.0,7
6,421.0,7
9,483.0,7
5,144.0,8
7,252.0,8
6,95.0,9
10,144.0,8
8,473.0,8
7,37.0,10
8,137.0,10
5,99.0,14
5,94.0,15
7,20.0,16
4,62.0,16
9,255.0,16
7,2.0,18
3,20.0,18
6,70.0,18
5,267.0,17
MRI,26.0,21
6,133.0,21
8,12.0,22
6,68.0,23
7,507.0,24
4,305.0,25
9,424.0,0
2,155.0,1
7,10.0,2
4,72.0,2
5,379.0,2
3,10.0,4
MRI,12.0,4
7,362.0,4
5,214.0,4
6,481.0,7
2,0.0,8
MRI,59.0,8
5,82.0,8
3,458.0,8
4,41.0,9
3,42.0,10
7,44.0,11
1,85.0,11
3,197.0,14
5,394.0,14
6,482.0,14
MRI,30.0,15
2,43.0,15
5,160.0,15
7,19.0,16
4,22.0,16
8,209.0,16
3,110.0,17
3,103.0,18
6,196.0,18
7,497.0,18
8,343.0,18
6,4.0,21
8,67.0,21
5,80.0,22
9,286.0,21
6,193.0,23
8,137.0,24
7,116.0,25
6,35.0,0
2,52.0,1
5,237.0,2
7,2.0,4
5,469.0,4
5,432.0,7
10,470.0,7
5,37.0,8
3,318.0,8
8,448.0,8
8,284.0,9
7,49.0,10
1,59.0,11
5,503.0,11
5,30.0,14
8,199.0,14
6,313.0,14
5,10.0,15
3,58.0,17
6,158.0,21
5,133.0,22
4,32.0,23
6,83.0,23
5,413.0,23
7,94.0,24
3,78.0,25
5,509.0,25
6,122.0,0
5,169.0,0
7,238.0,0
2,103.0,1
5,400.0,1
5,255.0,2
8,74.0,3
9,359.0,2
10,503.0,2
3,31.0,4
7,398.0,4
5,499.0,3
8,38.0,7
6,132.0,7
3,45.0,8
8,108.0,8
4,43.0,9
8,299.0,9
5,471.0,9
7,33.0,11
1,84.0,11
8,55.0,14
5,152.0,14
6,202.0,14
MRI,41.0,15
5,131.0,15
7,135.0,14
8,300.0,16
5,490.0,16
3,172.0,17
6,56.0,18
5,383.0,18
4,472.0,18
8,220.0,18
6,28.0,21
8,140.0,21
7,39.0,22
5,106.0,22
4,64.0,23
8,15.0,24
1,24.0,25
5,355.0,25
6,96.0,0
3,206.0,0
3,95.0,1
3,33.0,2
4,247.0,2
5,403.0,2
3,53.0,4
4,71.0,4
5,446.0,4
10,62.0,7
8,180.0,7
5,28.0,8
5,210.0,9
9,377.0,9
1,63.0,11
6,60.0,14
5,140.0,14
5,268.0,15
8,128.0,16
9,485.0,16
7,218.0,18
6,270.0,18
5,465.0,17
5,432.0,21
5,50.0,22
4,24.0,23
6,69.0,23
7,88.0,24
5,343.0,24
MRI,21.0,25
1,157.0,25
5,109.0,0
9,405.0,0
