OT,surgery_duration,schedule_day,simulation_day
2,26,0,0
6,629,0,0
3,778,0,0
5,834,0,0
MRI,58,1,1
3,70,1,1
3,28,1,1
7,67,0,0
7,378,1,1
8,65,1,1
MRI,38,1,1
2,159,1,1
MRI,60,1,1
2,148,1,1
5,203,1,1
5,330,1,1
8,151,1,1
MRI,47,1,1
4,88,2,2
3,239,2,2
4,79,2,2
7,753,0,0
8,179,2,2
7,120,2,2
4,95,2,2
8,134,2,2
3,144,2,2
4,106,2,2
7,63,2,2
9,969,2,2
7,62,3,3
3,52,3,3
5,1853,2,2
3,84,2,2
4,40,3,3
6,67,3,3
10,2460,2,2
7,27,3,3
MRI,53,4,4
MRI,70,4,4
7,53,2,2
10,273,1,1
10,253,4,4
1,108,0,0
2,81,1,1
4,814,4,4
3,234,4,4
3,383,4,4
MRI,68,4,4
5,1295,4,4
7,53,4,4
1,100,1,1
MRI,43,4,4
10,455,0,0
1,99,2,2
7,51,3,3
MRI,54,7,7
2,63,7,7
6,490,7,7
5,721,7,7
10,160,7,7
2,283,8,8
MRI,44,8,8
5,468,8,8
2,154,8,8
MRI,55,7,7
5,95,7,7
8,370,0,0
4,155,9,9
4,50,9,9
MRI,86,7,7
6,219,9,9
4,35,9,9
5,1353,9,9
2,59,10,10
3,175,7,7
6,209,9,9
7,106,9,9
7,67,10,10
10,2157,9,9
4,66,10,10
10,112,7,7
9,708,9,9
1,87,8,8
7,61,10,10
MRI,63,11,11
10,96,11,11
MRI,44,11,11
1,118,9,9
MRI,114,11,11
5,849,10,10
MRI,58,11,11
3,52,11,11
8,88,9,9
8,107,11,11
1,63,7,7
8,287,4,4
5,1339,11,11
7,62,9,9
8,628,7,7
1,65,11,11
5,940,14,14
6,1076,14,14
7,1098,14,14
1,89,14,14
6,64,4,4
5,151,15,15
10,72,15,15
2,134,15,15
5,308,15,15
8,81,15,15
10,68,15,15
2,176,15,15
7,46,15,15
7,58,16,16
7,31,16,16
7,137,16,16
5,42,16,16
10,326,14,14
